ID,구분,시설명,주소,전화번호,사진유무,가격유무,좌표중복,인접시설,상태,사진링크,네이버지도(링크),구글지도(링크)
1333,봉안당,덕포리공설묘지,인천광역시 강화군 화도면 덕포리 산83,032-930-3605,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EB%8D%95%ED%8F%AC%EB%A6%AC%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EB%8D%95%ED%8F%AC%EB%A6%AC%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C%20%EA%B0%95%ED%99%94%EA%B5%B0%20%ED%99%94%EB%8F%84%EB%A9%B4%20%EB%8D%95%ED%8F%AC%EB%A6%AC%20%EC%82%B083
1334,봉안당,동산리공설묘지,인천광역시 강화군 교동면 동산리 산5,032-930-3611,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EB%8F%99%EC%82%B0%EB%A6%AC%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EB%8F%99%EC%82%B0%EB%A6%AC%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C%20%EA%B0%95%ED%99%94%EA%B5%B0%20%EA%B5%90%EB%8F%99%EB%A9%B4%20%EB%8F%99%EC%82%B0%EB%A6%AC%20%EC%82%B05
1335,봉안당,하일리공설묘지,인천광역시 강화군 양도면 하일리 산21,032-937-2001,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%ED%95%98%EC%9D%BC%EB%A6%AC%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%ED%95%98%EC%9D%BC%EB%A6%AC%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C%20%EA%B0%95%ED%99%94%EA%B5%B0%20%EC%96%91%EB%8F%84%EB%A9%B4%20%ED%95%98%EC%9D%BC%EB%A6%AC%20%EC%82%B021
1336,봉안당,장흥공설공원묘지,전라남도 장흥군 장흥읍 금산신기길 131,061-863-0454,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EC%9E%A5%ED%9D%A5%EA%B3%B5%EC%84%A4%EA%B3%B5%EC%9B%90%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EC%9E%A5%ED%9D%A5%EA%B3%B5%EC%84%A4%EA%B3%B5%EC%9B%90%EB%AC%98%EC%A7%80%20%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84%20%EC%9E%A5%ED%9D%A5%EA%B5%B0%20%EC%9E%A5%ED%9D%A5%EC%9D%8D%20%EA%B8%88%EC%82%B0%EC%8B%A0%EA%B8%B0%EA%B8%B8%20131
1337,봉안당,망월묘지공원,광주광역시 북구 민주로 285,062-266-8170,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EB%A7%9D%EC%9B%94%EB%AC%98%EC%A7%80%EA%B3%B5%EC%9B%90,https://www.google.com/maps/search/?api=1&query=%EB%A7%9D%EC%9B%94%EB%AC%98%EC%A7%80%EA%B3%B5%EC%9B%90%20%EA%B4%91%EC%A3%BC%EA%B4%91%EC%97%AD%EC%8B%9C%20%EB%B6%81%EA%B5%AC%20%EB%AF%BC%EC%A3%BC%EB%A1%9C%20285
1338,봉안당,하늘공원 부곡동공설공원묘지,경기도 안산시 상록구 수인로 1824,031-481-3257,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%ED%95%98%EB%8A%98%EA%B3%B5%EC%9B%90%20%EB%B6%80%EA%B3%A1%EB%8F%99%EA%B3%B5%EC%84%A4%EA%B3%B5%EC%9B%90%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%ED%95%98%EB%8A%98%EA%B3%B5%EC%9B%90%20%EB%B6%80%EA%B3%A1%EB%8F%99%EA%B3%B5%EC%84%A4%EA%B3%B5%EC%9B%90%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%95%88%EC%82%B0%EC%8B%9C%20%EC%83%81%EB%A1%9D%EA%B5%AC%20%EC%88%98%EC%9D%B8%EB%A1%9C%201824
1339,봉안당,소흘읍제3공설묘지,경기도 포천시 소흘읍 고모리 산99,031-538-4122,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EC%86%8C%ED%9D%98%EC%9D%8D%EC%A0%9C3%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EC%86%8C%ED%9D%98%EC%9D%8D%EC%A0%9C3%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EC%86%8C%ED%9D%98%EC%9D%8D%20%EA%B3%A0%EB%AA%A8%EB%A6%AC%20%EC%82%B099
1340,봉안당,소흘읍제2공설묘지,경기도 포천시 소흘읍 무림리 산41,031-538-4122,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EC%86%8C%ED%9D%98%EC%9D%8D%EC%A0%9C2%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EC%86%8C%ED%9D%98%EC%9D%8D%EC%A0%9C2%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EC%86%8C%ED%9D%98%EC%9D%8D%20%EB%AC%B4%EB%A6%BC%EB%A6%AC%20%EC%82%B041
1341,봉안당,내촌면 제2공설묘지,경기도 포천시 내촌면 진목리 산292,031-538-4261,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EB%82%B4%EC%B4%8C%EB%A9%B4%20%EC%A0%9C2%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EB%82%B4%EC%B4%8C%EB%A9%B4%20%EC%A0%9C2%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EB%82%B4%EC%B4%8C%EB%A9%B4%20%EC%A7%84%EB%AA%A9%EB%A6%AC%20%EC%82%B0292
1342,봉안당,일동면공설묘지,경기도 포천시 일동면 사직리 산141,031-538-4511,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EC%9D%BC%EB%8F%99%EB%A9%B4%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EC%9D%BC%EB%8F%99%EB%A9%B4%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EC%9D%BC%EB%8F%99%EB%A9%B4%20%EC%82%AC%EC%A7%81%EB%A6%AC%20%EC%82%B0141
1343,봉안당,천주교대구대교구청성직자묘지,대구광역시 중구 남산로4길 112 신관,053-250-3002,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EC%B2%9C%EC%A3%BC%EA%B5%90%EB%8C%80%EA%B5%AC%EB%8C%80%EA%B5%90%EA%B5%AC%EC%B2%AD%EC%84%B1%EC%A7%81%EC%9E%90%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EC%B2%9C%EC%A3%BC%EA%B5%90%EB%8C%80%EA%B5%AC%EB%8C%80%EA%B5%90%EA%B5%AC%EC%B2%AD%EC%84%B1%EC%A7%81%EC%9E%90%EB%AC%98%EC%A7%80%20%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C%20%EC%A4%91%EA%B5%AC%20%EB%82%A8%EC%82%B0%EB%A1%9C4%EA%B8%B8%20112%20%EC%8B%A0%EA%B4%80
1344,봉안당,군내면제3공설묘지,경기도 포천시 군내면 구읍리 154-1,031-538-4361,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EA%B5%B0%EB%82%B4%EB%A9%B4%EC%A0%9C3%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EA%B5%B0%EB%82%B4%EB%A9%B4%EC%A0%9C3%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EA%B5%B0%EB%82%B4%EB%A9%B4%20%EA%B5%AC%EC%9D%8D%EB%A6%AC%20154-1
1345,봉안당,무궁화공원묘원,경기도 양평군 서종면 도장리 산26,031-771-1400,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EB%AC%B4%EA%B6%81%ED%99%94%EA%B3%B5%EC%9B%90%EB%AC%98%EC%9B%90,https://www.google.com/maps/search/?api=1&query=%EB%AC%B4%EA%B6%81%ED%99%94%EA%B3%B5%EC%9B%90%EB%AC%98%EC%9B%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%ED%8F%89%EA%B5%B0%20%EC%84%9C%EC%A2%85%EB%A9%B4%20%EB%8F%84%EC%9E%A5%EB%A6%AC%20%EC%82%B026
1346,봉안당,영중면제1공설묘지,경기도 포천시 영중면 금주리 산180,031-538-4461,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EC%98%81%EC%A4%91%EB%A9%B4%EC%A0%9C1%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EC%98%81%EC%A4%91%EB%A9%B4%EC%A0%9C1%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EC%98%81%EC%A4%91%EB%A9%B4%20%EA%B8%88%EC%A3%BC%EB%A6%AC%20%EC%82%B0180
1347,봉안당,내촌면제4공설묘지,경기도 포천시 내촌면 신팔리 산167,031-538-4261,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EB%82%B4%EC%B4%8C%EB%A9%B4%EC%A0%9C4%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EB%82%B4%EC%B4%8C%EB%A9%B4%EC%A0%9C4%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EB%82%B4%EC%B4%8C%EB%A9%B4%20%EC%8B%A0%ED%8C%94%EB%A6%AC%20%EC%82%B0167
1348,봉안당,내촌면제3공설묘지,경기도 포천시 내촌면 마명리 산38,031-538-4261,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EB%82%B4%EC%B4%8C%EB%A9%B4%EC%A0%9C3%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EB%82%B4%EC%B4%8C%EB%A9%B4%EC%A0%9C3%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EB%82%B4%EC%B4%8C%EB%A9%B4%20%EB%A7%88%EB%AA%85%EB%A6%AC%20%EC%82%B038
1349,봉안당,군내면제2공설묘지,경기도 포천시 군내면 구읍리 131-14,031-538-4211,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EA%B5%B0%EB%82%B4%EB%A9%B4%EC%A0%9C2%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EA%B5%B0%EB%82%B4%EB%A9%B4%EC%A0%9C2%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EA%B5%B0%EB%82%B4%EB%A9%B4%20%EA%B5%AC%EC%9D%8D%EB%A6%AC%20131-14
1350,봉안당,군내면제1공설묘지,경기도 포천시 군내면 구읍리 산2-1,031-538-4211,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EA%B5%B0%EB%82%B4%EB%A9%B4%EC%A0%9C1%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EA%B5%B0%EB%82%B4%EB%A9%B4%EC%A0%9C1%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EA%B5%B0%EB%82%B4%EB%A9%B4%20%EA%B5%AC%EC%9D%8D%EB%A6%AC%20%EC%82%B02-1
1351,봉안당,영북면 제1공설묘지,경기도 포천시 영북면 운천리 산25,031-538-4611,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EC%98%81%EB%B6%81%EB%A9%B4%20%EC%A0%9C1%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EC%98%81%EB%B6%81%EB%A9%B4%20%EC%A0%9C1%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EC%98%81%EB%B6%81%EB%A9%B4%20%EC%9A%B4%EC%B2%9C%EB%A6%AC%20%EC%82%B025
1352,봉안당,영중면제2공설묘지,경기도 포천시 영중면 거사리 산151,031-538-4461,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EC%98%81%EC%A4%91%EB%A9%B4%EC%A0%9C2%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EC%98%81%EC%A4%91%EB%A9%B4%EC%A0%9C2%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EC%98%81%EC%A4%91%EB%A9%B4%20%EA%B1%B0%EC%82%AC%EB%A6%AC%20%EC%82%B0151
1353,봉안당,영북면제2공설묘지,경기도 포천시 영북면 자일리 산7,031-538-4611,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EC%98%81%EB%B6%81%EB%A9%B4%EC%A0%9C2%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EC%98%81%EB%B6%81%EB%A9%B4%EC%A0%9C2%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EC%98%81%EB%B6%81%EB%A9%B4%20%EC%9E%90%EC%9D%BC%EB%A6%AC%20%EC%82%B07
1354,봉안당,관인면제2공설묘지,경기도 포천시 관인면 냉정리 산149-1,031-538-4661,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EA%B4%80%EC%9D%B8%EB%A9%B4%EC%A0%9C2%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EA%B4%80%EC%9D%B8%EB%A9%B4%EC%A0%9C2%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EA%B4%80%EC%9D%B8%EB%A9%B4%20%EB%83%89%EC%A0%95%EB%A6%AC%20%EC%82%B0149-1
1355,봉안당,가산면제4공설묘지,경기도 포천시 가산면 우금리 산6-1,031-538-4311,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EA%B0%80%EC%82%B0%EB%A9%B4%EC%A0%9C4%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EA%B0%80%EC%82%B0%EB%A9%B4%EC%A0%9C4%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EA%B0%80%EC%82%B0%EB%A9%B4%20%EC%9A%B0%EA%B8%88%EB%A6%AC%20%EC%82%B06-1
1356,봉안당,가산면제3공설묘지,경기도 포천시 가산면 금현리 740,031-538-4311,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EA%B0%80%EC%82%B0%EB%A9%B4%EC%A0%9C3%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EA%B0%80%EC%82%B0%EB%A9%B4%EC%A0%9C3%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EA%B0%80%EC%82%B0%EB%A9%B4%20%EA%B8%88%ED%98%84%EB%A6%AC%20740
1357,봉안당,가산면제2공설묘지,경기도 포천시 가산면 가산리 산72,031-538-4311,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EA%B0%80%EC%82%B0%EB%A9%B4%EC%A0%9C2%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EA%B0%80%EC%82%B0%EB%A9%B4%EC%A0%9C2%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EA%B0%80%EC%82%B0%EB%A9%B4%20%EA%B0%80%EC%82%B0%EB%A6%AC%20%EC%82%B072
1358,봉안당,가산면제1공설묘지,경기도 포천시 가산면 감암리 산12,031-538-4311,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EA%B0%80%EC%82%B0%EB%A9%B4%EC%A0%9C1%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EA%B0%80%EC%82%B0%EB%A9%B4%EC%A0%9C1%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EA%B0%80%EC%82%B0%EB%A9%B4%20%EA%B0%90%EC%95%94%EB%A6%AC%20%EC%82%B012
1359,봉안당,창수면제3공설묘지,경기도 포천시 창수면 가양리 산208,031-538-4411,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EC%B0%BD%EC%88%98%EB%A9%B4%EC%A0%9C3%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EC%B0%BD%EC%88%98%EB%A9%B4%EC%A0%9C3%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EC%B0%BD%EC%88%98%EB%A9%B4%20%EA%B0%80%EC%96%91%EB%A6%AC%20%EC%82%B0208
1360,봉안당,창수면제2공설묘지,경기도 포천시 창수면 주원리 산128,031-538-4411,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EC%B0%BD%EC%88%98%EB%A9%B4%EC%A0%9C2%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EC%B0%BD%EC%88%98%EB%A9%B4%EC%A0%9C2%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EC%B0%BD%EC%88%98%EB%A9%B4%20%EC%A3%BC%EC%9B%90%EB%A6%AC%20%EC%82%B0128
1361,봉안당,천주교양산동묘원,광주광역시 북구,062-227-7124,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EC%B2%9C%EC%A3%BC%EA%B5%90%EC%96%91%EC%82%B0%EB%8F%99%EB%AC%98%EC%9B%90,https://www.google.com/maps/search/?api=1&query=%EC%B2%9C%EC%A3%BC%EA%B5%90%EC%96%91%EC%82%B0%EB%8F%99%EB%AC%98%EC%9B%90%20%EA%B4%91%EC%A3%BC%EA%B4%91%EC%97%AD%EC%8B%9C%20%EB%B6%81%EA%B5%AC
1362,봉안당,서귀포시 표선면 공설묘지,제주특별자치도 서귀포시 표선면 서성일로189번길 313,064-760-4431,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%ED%91%9C%EC%84%A0%EB%A9%B4%20%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%ED%91%9C%EC%84%A0%EB%A9%B4%20%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EC%A0%9C%EC%A3%BC%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%ED%91%9C%EC%84%A0%EB%A9%B4%20%EC%84%9C%EC%84%B1%EC%9D%BC%EB%A1%9C189%EB%B2%88%EA%B8%B8%20313
1363,봉안당,하늘의문 마전점,인천광역시 서구 마전동 산164,032-564-4131,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%ED%95%98%EB%8A%98%EC%9D%98%EB%AC%B8%20%EB%A7%88%EC%A0%84%EC%A0%90,https://www.google.com/maps/search/?api=1&query=%ED%95%98%EB%8A%98%EC%9D%98%EB%AC%B8%20%EB%A7%88%EC%A0%84%EC%A0%90%20%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C%20%EC%84%9C%EA%B5%AC%20%EB%A7%88%EC%A0%84%EB%8F%99%20%EC%82%B0164
1364,봉안당,정읍시공설묘지,전북특별자치도 정읍시 입암면,063-539-7153,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EC%A0%95%EC%9D%8D%EC%8B%9C%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EC%A0%95%EC%9D%8D%EC%8B%9C%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84%20%EC%A0%95%EC%9D%8D%EC%8B%9C%20%EC%9E%85%EC%95%94%EB%A9%B4
1365,봉안당,청평면공설묘지,경기도 가평군 가평읍 상색리 산64-3,031-580-4120,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EC%B2%AD%ED%8F%89%EB%A9%B4%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EC%B2%AD%ED%8F%89%EB%A9%B4%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EA%B0%80%ED%8F%89%EA%B5%B0%20%EA%B0%80%ED%8F%89%EC%9D%8D%20%EC%83%81%EC%83%89%EB%A6%AC%20%EC%82%B064-3
1366,봉안당,창리공설묘지,인천광역시 강화군 선원면 창리 산84,032-930-3702,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EC%B0%BD%EB%A6%AC%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EC%B0%BD%EB%A6%AC%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C%20%EA%B0%95%ED%99%94%EA%B5%B0%20%EC%84%A0%EC%9B%90%EB%A9%B4%20%EC%B0%BD%EB%A6%AC%20%EC%82%B084
1367,봉안당,조천읍공설묘지,제주특별자치도 제주시 조천읍 선흘리 4116,064-728-7831,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EC%A1%B0%EC%B2%9C%EC%9D%8D%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EC%A1%B0%EC%B2%9C%EC%9D%8D%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EC%A0%9C%EC%A3%BC%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%A1%B0%EC%B2%9C%EC%9D%8D%20%EC%84%A0%ED%9D%98%EB%A6%AC%204116
1368,봉안당,초지리공설묘지,인천광역시 강화군 길상면 초지리 산20,032-930-3604,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EC%B4%88%EC%A7%80%EB%A6%AC%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EC%B4%88%EC%A7%80%EB%A6%AC%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C%20%EA%B0%95%ED%99%94%EA%B5%B0%20%EA%B8%B8%EC%83%81%EB%A9%B4%20%EC%B4%88%EC%A7%80%EB%A6%AC%20%EC%82%B020
1369,봉안당,충해공원묘지,경상남도 거제시 연초면,055-639-3806,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EC%B6%A9%ED%95%B4%EA%B3%B5%EC%9B%90%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%ED%95%B4%EA%B3%B5%EC%9B%90%EB%AC%98%EC%A7%80%20%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84%20%EA%B1%B0%EC%A0%9C%EC%8B%9C%20%EC%97%B0%EC%B4%88%EB%A9%B4
1370,봉안당,진안군후방산공설묘지,전북특별자치도 진안군 진안읍 중앙로 67 진안군청,063-430-2314,X,X,X,,미흡 (사진,가격),"",https://map.naver.com/v5/search/%EC%A7%84%EC%95%88%EA%B5%B0%ED%9B%84%EB%B0%A9%EC%82%B0%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80,https://www.google.com/maps/search/?api=1&query=%EC%A7%84%EC%95%88%EA%B5%B0%ED%9B%84%EB%B0%A9%EC%82%B0%EA%B3%B5%EC%84%A4%EB%AC%98%EC%A7%80%20%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84%20%EC%A7%84%EC%95%88%EA%B5%B0%20%EC%A7%84%EC%95%88%EC%9D%8D%20%EC%A4%91%EC%95%99%EB%A1%9C%2067%20%EC%A7%84%EC%95%88%EA%B5%B0%EC%B2%AD
